invoice_id,client_id,issue_date,amount,qbo_invoice_id,quarantine_lane,reason_code,nearby_completed_job_count_3d,nearby_job_ids,reason_detail,source,snapshot_date,reviewed_by
SS-INV-6458,SS-CLIENT-0071,2026-04-14,135.0,11023,manual_review,MANUAL_REVIEW_NEARBY_JOB,1,SS-JOB-5513,Residual orphan with no same-day completed job; nearby_completed_job_count_3d=1; nearby_job_ids=SS-JOB-5513,track_b_residual_orphan_quarantine_2026_04_19,2026-04-19,operations-human-review-complete
SS-INV-4629,SS-CLIENT-0267,2026-04-09,150.0,9170,auto_quarantine,NO_NEARBY_COMPLETED_JOB_3D,0,,Residual orphan with no same-day completed job; nearby_completed_job_count_3d=0,track_b_residual_orphan_quarantine_2026_04_19,2026-04-19,operations-human-review-complete
SS-INV-5300,SS-CLIENT-0025,2026-04-09,150.0,9841,auto_quarantine,NO_NEARBY_COMPLETED_JOB_3D,0,,Residual orphan with no same-day completed job; nearby_completed_job_count_3d=0,track_b_residual_orphan_quarantine_2026_04_19,2026-04-19,operations-human-review-complete
SS-INV-5309,SS-CLIENT-0095,2026-04-09,150.0,9850,auto_quarantine,NO_NEARBY_COMPLETED_JOB_3D,0,,Residual orphan with no same-day completed job; nearby_completed_job_count_3d=0,track_b_residual_orphan_quarantine_2026_04_19,2026-04-19,operations-human-review-complete
SS-INV-5315,SS-CLIENT-0126,2026-04-09,150.0,9856,auto_quarantine,NO_NEARBY_COMPLETED_JOB_3D,0,,Residual orphan with no same-day completed job; nearby_completed_job_count_3d=0,track_b_residual_orphan_quarantine_2026_04_19,2026-04-19,operations-human-review-complete
SS-INV-5319,SS-CLIENT-0029,2026-04-09,150.0,9860,auto_quarantine,NO_NEARBY_COMPLETED_JOB_3D,0,,Residual orphan with no same-day completed job; nearby_completed_job_count_3d=0,track_b_residual_orphan_quarantine_2026_04_19,2026-04-19,operations-human-review-complete
SS-INV-5322,SS-CLIENT-0119,2026-04-09,150.0,9863,auto_quarantine,NO_NEARBY_COMPLETED_JOB_3D,0,,Residual orphan with no same-day completed job; nearby_completed_job_count_3d=0,track_b_residual_orphan_quarantine_2026_04_19,2026-04-19,operations-human-review-complete
SS-INV-5323,SS-CLIENT-0154,2026-04-09,150.0,9864,auto_quarantine,NO_NEARBY_COMPLETED_JOB_3D,0,,Residual orphan with no same-day completed job; nearby_completed_job_count_3d=0,track_b_residual_orphan_quarantine_2026_04_19,2026-04-19,operations-human-review-complete
SS-INV-5330,SS-CLIENT-0089,2026-04-09,150.0,9871,auto_quarantine,NO_NEARBY_COMPLETED_JOB_3D,0,,Residual orphan with no same-day completed job; nearby_completed_job_count_3d=0,track_b_residual_orphan_quarantine_2026_04_19,2026-04-19,operations-human-review-complete
SS-INV-5332,SS-CLIENT-0016,2026-04-09,150.0,9873,auto_quarantine,NO_NEARBY_COMPLETED_JOB_3D,0,,Residual orphan with no same-day completed job; nearby_completed_job_count_3d=0,track_b_residual_orphan_quarantine_2026_04_19,2026-04-19,operations-human-review-complete
SS-INV-5334,SS-CLIENT-0138,2026-04-09,150.0,9875,auto_quarantine,NO_NEARBY_COMPLETED_JOB_3D,0,,Residual orphan with no same-day completed job; nearby_completed_job_count_3d=0,track_b_residual_orphan_quarantine_2026_04_19,2026-04-19,operations-human-review-complete
SS-INV-5337,SS-CLIENT-0134,2026-04-09,150.0,9878,auto_quarantine,NO_NEARBY_COMPLETED_JOB_3D,0,,Residual orphan with no same-day completed job; nearby_completed_job_count_3d=0,track_b_residual_orphan_quarantine_2026_04_19,2026-04-19,operations-human-review-complete
SS-INV-5340,SS-CLIENT-0149,2026-04-09,150.0,9881,auto_quarantine,NO_NEARBY_COMPLETED_JOB_3D,0,,Residual orphan with no same-day completed job; nearby_completed_job_count_3d=0,track_b_residual_orphan_quarantine_2026_04_19,2026-04-19,operations-human-review-complete
SS-INV-5342,SS-CLIENT-0220,2026-04-09,150.0,9883,auto_quarantine,NO_NEARBY_COMPLETED_JOB_3D,0,,Residual orphan with no same-day completed job; nearby_completed_job_count_3d=0,track_b_residual_orphan_quarantine_2026_04_19,2026-04-19,operations-human-review-complete
SS-INV-5347,SS-CLIENT-0049,2026-04-09,150.0,9888,auto_quarantine,NO_NEARBY_COMPLETED_JOB_3D,0,,Residual orphan with no same-day completed job; nearby_completed_job_count_3d=0,track_b_residual_orphan_quarantine_2026_04_19,2026-04-19,operations-human-review-complete
SS-INV-5349,SS-CLIENT-0121,2026-04-09,150.0,9890,auto_quarantine,NO_NEARBY_COMPLETED_JOB_3D,0,,Residual orphan with no same-day completed job; nearby_completed_job_count_3d=0,track_b_residual_orphan_quarantine_2026_04_19,2026-04-19,operations-human-review-complete
SS-INV-5351,SS-CLIENT-0114,2026-04-09,150.0,9892,auto_quarantine,NO_NEARBY_COMPLETED_JOB_3D,0,,Residual orphan with no same-day completed job; nearby_completed_job_count_3d=0,track_b_residual_orphan_quarantine_2026_04_19,2026-04-19,operations-human-review-complete
SS-INV-5352,SS-CLIENT-0148,2026-04-09,150.0,9893,auto_quarantine,NO_NEARBY_COMPLETED_JOB_3D,0,,Residual orphan with no same-day completed job; nearby_completed_job_count_3d=0,track_b_residual_orphan_quarantine_2026_04_19,2026-04-19,operations-human-review-complete
SS-INV-5355,SS-CLIENT-0236,2026-04-09,150.0,9896,auto_quarantine,NO_NEARBY_COMPLETED_JOB_3D,0,,Residual orphan with no same-day completed job; nearby_completed_job_count_3d=0,track_b_residual_orphan_quarantine_2026_04_19,2026-04-19,operations-human-review-complete
SS-INV-5356,SS-CLIENT-0237,2026-04-09,150.0,9897,auto_quarantine,NO_NEARBY_COMPLETED_JOB_3D,0,,Residual orphan with no same-day completed job; nearby_completed_job_count_3d=0,track_b_residual_orphan_quarantine_2026_04_19,2026-04-19,operations-human-review-complete
SS-INV-5357,SS-CLIENT-0237,2026-04-09,150.0,9898,auto_quarantine,NO_NEARBY_COMPLETED_JOB_3D,0,,Residual orphan with no same-day completed job; nearby_completed_job_count_3d=0,track_b_residual_orphan_quarantine_2026_04_19,2026-04-19,operations-human-review-complete
SS-INV-5364,SS-CLIENT-0247,2026-04-09,150.0,9905,auto_quarantine,NO_NEARBY_COMPLETED_JOB_3D,0,,Residual orphan with no same-day completed job; nearby_completed_job_count_3d=0,track_b_residual_orphan_quarantine_2026_04_19,2026-04-19,operations-human-review-complete
SS-INV-5367,SS-CLIENT-0137,2026-04-09,150.0,9908,auto_quarantine,NO_NEARBY_COMPLETED_JOB_3D,0,,Residual orphan with no same-day completed job; nearby_completed_job_count_3d=0,track_b_residual_orphan_quarantine_2026_04_19,2026-04-19,operations-human-review-complete
SS-INV-5368,SS-CLIENT-0235,2026-04-09,150.0,9909,auto_quarantine,NO_NEARBY_COMPLETED_JOB_3D,0,,Residual orphan with no same-day completed job; nearby_completed_job_count_3d=0,track_b_residual_orphan_quarantine_2026_04_19,2026-04-19,operations-human-review-complete
SS-INV-5376,SS-CLIENT-0034,2026-04-09,150.0,9917,auto_quarantine,NO_NEARBY_COMPLETED_JOB_3D,0,,Residual orphan with no same-day completed job; nearby_completed_job_count_3d=0,track_b_residual_orphan_quarantine_2026_04_19,2026-04-19,operations-human-review-complete
SS-INV-5380,SS-CLIENT-0303,2026-04-09,150.0,9921,auto_quarantine,NO_NEARBY_COMPLETED_JOB_3D,0,,Residual orphan with no same-day completed job; nearby_completed_job_count_3d=0,track_b_residual_orphan_quarantine_2026_04_19,2026-04-19,operations-human-review-complete
SS-INV-5381,SS-CLIENT-0241,2026-04-09,150.0,9922,auto_quarantine,NO_NEARBY_COMPLETED_JOB_3D,0,,Residual orphan with no same-day completed job; nearby_completed_job_count_3d=0,track_b_residual_orphan_quarantine_2026_04_19,2026-04-19,operations-human-review-complete
SS-INV-5385,SS-CLIENT-0014,2026-04-09,150.0,9926,auto_quarantine,NO_NEARBY_COMPLETED_JOB_3D,0,,Residual orphan with no same-day completed job; nearby_completed_job_count_3d=0,track_b_residual_orphan_quarantine_2026_04_19,2026-04-19,operations-human-review-complete
SS-INV-5390,SS-CLIENT-0044,2026-04-09,150.0,9931,auto_quarantine,NO_NEARBY_COMPLETED_JOB_3D,0,,Residual orphan with no same-day completed job; nearby_completed_job_count_3d=0,track_b_residual_orphan_quarantine_2026_04_19,2026-04-19,operations-human-review-complete
SS-INV-5392,SS-CLIENT-0233,2026-04-09,150.0,9933,auto_quarantine,NO_NEARBY_COMPLETED_JOB_3D,0,,Residual orphan with no same-day completed job; nearby_completed_job_count_3d=0,track_b_residual_orphan_quarantine_2026_04_19,2026-04-19,operations-human-review-complete
SS-INV-5394,SS-CLIENT-0234,2026-04-09,150.0,9935,auto_quarantine,NO_NEARBY_COMPLETED_JOB_3D,0,,Residual orphan with no same-day completed job; nearby_completed_job_count_3d=0,track_b_residual_orphan_quarantine_2026_04_19,2026-04-19,operations-human-review-complete
SS-INV-5395,SS-CLIENT-0220,2026-04-09,150.0,9936,auto_quarantine,NO_NEARBY_COMPLETED_JOB_3D,0,,Residual orphan with no same-day completed job; nearby_completed_job_count_3d=0,track_b_residual_orphan_quarantine_2026_04_19,2026-04-19,operations-human-review-complete
SS-INV-5398,SS-CLIENT-0165,2026-04-09,150.0,9939,auto_quarantine,NO_NEARBY_COMPLETED_JOB_3D,0,,Residual orphan with no same-day completed job; nearby_completed_job_count_3d=0,track_b_residual_orphan_quarantine_2026_04_19,2026-04-19,operations-human-review-complete
SS-INV-5403,SS-CLIENT-0005,2026-04-09,150.0,9944,auto_quarantine,NO_NEARBY_COMPLETED_JOB_3D,0,,Residual orphan with no same-day completed job; nearby_completed_job_count_3d=0,track_b_residual_orphan_quarantine_2026_04_19,2026-04-19,operations-human-review-complete
SS-INV-5407,SS-CLIENT-0227,2026-04-09,150.0,9948,auto_quarantine,NO_NEARBY_COMPLETED_JOB_3D,0,,Residual orphan with no same-day completed job; nearby_completed_job_count_3d=0,track_b_residual_orphan_quarantine_2026_04_19,2026-04-19,operations-human-review-complete
SS-INV-5409,SS-CLIENT-0233,2026-04-09,150.0,9950,auto_quarantine,NO_NEARBY_COMPLETED_JOB_3D,0,,Residual orphan with no same-day completed job; nearby_completed_job_count_3d=0,track_b_residual_orphan_quarantine_2026_04_19,2026-04-19,operations-human-review-complete
SS-INV-5410,SS-CLIENT-0119,2026-04-09,150.0,9951,auto_quarantine,NO_NEARBY_COMPLETED_JOB_3D,0,,Residual orphan with no same-day completed job; nearby_completed_job_count_3d=0,track_b_residual_orphan_quarantine_2026_04_19,2026-04-19,operations-human-review-complete
SS-INV-5411,SS-CLIENT-0154,2026-04-09,150.0,9952,auto_quarantine,NO_NEARBY_COMPLETED_JOB_3D,0,,Residual orphan with no same-day completed job; nearby_completed_job_count_3d=0,track_b_residual_orphan_quarantine_2026_04_19,2026-04-19,operations-human-review-complete
SS-INV-5416,SS-CLIENT-0218,2026-04-09,150.0,9957,auto_quarantine,NO_NEARBY_COMPLETED_JOB_3D,0,,Residual orphan with no same-day completed job; nearby_completed_job_count_3d=0,track_b_residual_orphan_quarantine_2026_04_19,2026-04-19,operations-human-review-complete
SS-INV-5419,SS-CLIENT-0218,2026-04-09,150.0,9960,auto_quarantine,NO_NEARBY_COMPLETED_JOB_3D,0,,Residual orphan with no same-day completed job; nearby_completed_job_count_3d=0,track_b_residual_orphan_quarantine_2026_04_19,2026-04-19,operations-human-review-complete
SS-INV-5422,SS-CLIENT-0006,2026-04-09,150.0,9963,auto_quarantine,NO_NEARBY_COMPLETED_JOB_3D,0,,Residual orphan with no same-day completed job; nearby_completed_job_count_3d=0,track_b_residual_orphan_quarantine_2026_04_19,2026-04-19,operations-human-review-complete
SS-INV-5423,SS-CLIENT-0223,2026-04-09,150.0,9964,auto_quarantine,NO_NEARBY_COMPLETED_JOB_3D,0,,Residual orphan with no same-day completed job; nearby_completed_job_count_3d=0,track_b_residual_orphan_quarantine_2026_04_19,2026-04-19,operations-human-review-complete
SS-INV-5425,SS-CLIENT-0129,2026-04-09,150.0,9966,auto_quarantine,NO_NEARBY_COMPLETED_JOB_3D,0,,Residual orphan with no same-day completed job; nearby_completed_job_count_3d=0,track_b_residual_orphan_quarantine_2026_04_19,2026-04-19,operations-human-review-complete
SS-INV-5433,SS-CLIENT-0138,2026-04-09,150.0,9974,auto_quarantine,NO_NEARBY_COMPLETED_JOB_3D,0,,Residual orphan with no same-day completed job; nearby_completed_job_count_3d=0,track_b_residual_orphan_quarantine_2026_04_19,2026-04-19,operations-human-review-complete
SS-INV-5434,SS-CLIENT-0074,2026-04-09,150.0,9975,auto_quarantine,NO_NEARBY_COMPLETED_JOB_3D,0,,Residual orphan with no same-day completed job; nearby_completed_job_count_3d=0,track_b_residual_orphan_quarantine_2026_04_19,2026-04-19,operations-human-review-complete
SS-INV-5440,SS-CLIENT-0070,2026-04-09,150.0,9981,auto_quarantine,NO_NEARBY_COMPLETED_JOB_3D,0,,Residual orphan with no same-day completed job; nearby_completed_job_count_3d=0,track_b_residual_orphan_quarantine_2026_04_19,2026-04-19,operations-human-review-complete
SS-INV-5441,SS-CLIENT-0094,2026-04-09,150.0,9982,auto_quarantine,NO_NEARBY_COMPLETED_JOB_3D,0,,Residual orphan with no same-day completed job; nearby_completed_job_count_3d=0,track_b_residual_orphan_quarantine_2026_04_19,2026-04-19,operations-human-review-complete
SS-INV-5442,SS-CLIENT-0136,2026-04-09,150.0,9983,auto_quarantine,NO_NEARBY_COMPLETED_JOB_3D,0,,Residual orphan with no same-day completed job; nearby_completed_job_count_3d=0,track_b_residual_orphan_quarantine_2026_04_19,2026-04-19,operations-human-review-complete
SS-INV-5443,SS-CLIENT-0121,2026-04-09,150.0,9984,auto_quarantine,NO_NEARBY_COMPLETED_JOB_3D,0,,Residual orphan with no same-day completed job; nearby_completed_job_count_3d=0,track_b_residual_orphan_quarantine_2026_04_19,2026-04-19,operations-human-review-complete
SS-INV-5444,SS-CLIENT-0049,2026-04-09,150.0,9985,auto_quarantine,NO_NEARBY_COMPLETED_JOB_3D,0,,Residual orphan with no same-day completed job; nearby_completed_job_count_3d=0,track_b_residual_orphan_quarantine_2026_04_19,2026-04-19,operations-human-review-complete
SS-INV-5446,SS-CLIENT-0139,2026-04-09,150.0,9987,manual_review,MANUAL_REVIEW_NEARBY_JOB,1,SS-JOB-5459,Residual orphan with no same-day completed job; nearby_completed_job_count_3d=1; nearby_job_ids=SS-JOB-5459,track_b_residual_orphan_quarantine_2026_04_19,2026-04-19,operations-human-review-complete
SS-INV-5448,SS-CLIENT-0144,2026-04-09,150.0,9989,auto_quarantine,NO_NEARBY_COMPLETED_JOB_3D,0,,Residual orphan with no same-day completed job; nearby_completed_job_count_3d=0,track_b_residual_orphan_quarantine_2026_04_19,2026-04-19,operations-human-review-complete
SS-INV-5449,SS-CLIENT-0059,2026-04-09,150.0,9990,auto_quarantine,NO_NEARBY_COMPLETED_JOB_3D,0,,Residual orphan with no same-day completed job; nearby_completed_job_count_3d=0,track_b_residual_orphan_quarantine_2026_04_19,2026-04-19,operations-human-review-complete
SS-INV-5450,SS-CLIENT-0236,2026-04-09,150.0,9991,auto_quarantine,NO_NEARBY_COMPLETED_JOB_3D,0,,Residual orphan with no same-day completed job; nearby_completed_job_count_3d=0,track_b_residual_orphan_quarantine_2026_04_19,2026-04-19,operations-human-review-complete
SS-INV-5453,SS-CLIENT-0237,2026-04-09,150.0,9994,auto_quarantine,NO_NEARBY_COMPLETED_JOB_3D,0,,Residual orphan with no same-day completed job; nearby_completed_job_count_3d=0,track_b_residual_orphan_quarantine_2026_04_19,2026-04-19,operations-human-review-complete
SS-INV-5458,SS-CLIENT-0134,2026-04-09,150.0,9999,auto_quarantine,NO_NEARBY_COMPLETED_JOB_3D,0,,Residual orphan with no same-day completed job; nearby_completed_job_count_3d=0,track_b_residual_orphan_quarantine_2026_04_19,2026-04-19,operations-human-review-complete
SS-INV-5460,SS-CLIENT-0081,2026-04-09,150.0,10001,auto_quarantine,NO_NEARBY_COMPLETED_JOB_3D,0,,Residual orphan with no same-day completed job; nearby_completed_job_count_3d=0,track_b_residual_orphan_quarantine_2026_04_19,2026-04-19,operations-human-review-complete
SS-INV-5464,SS-CLIENT-0086,2026-04-09,150.0,10005,auto_quarantine,NO_NEARBY_COMPLETED_JOB_3D,0,,Residual orphan with no same-day completed job; nearby_completed_job_count_3d=0,track_b_residual_orphan_quarantine_2026_04_19,2026-04-19,operations-human-review-complete
SS-INV-5465,SS-CLIENT-0104,2026-04-09,150.0,10006,auto_quarantine,NO_NEARBY_COMPLETED_JOB_3D,0,,Residual orphan with no same-day completed job; nearby_completed_job_count_3d=0,track_b_residual_orphan_quarantine_2026_04_19,2026-04-19,operations-human-review-complete
SS-INV-5472,SS-CLIENT-0170,2026-04-09,150.0,10013,auto_quarantine,NO_NEARBY_COMPLETED_JOB_3D,0,,Residual orphan with no same-day completed job; nearby_completed_job_count_3d=0,track_b_residual_orphan_quarantine_2026_04_19,2026-04-19,operations-human-review-complete
SS-INV-5477,SS-CLIENT-0014,2026-04-09,150.0,10018,auto_quarantine,NO_NEARBY_COMPLETED_JOB_3D,0,,Residual orphan with no same-day completed job; nearby_completed_job_count_3d=0,track_b_residual_orphan_quarantine_2026_04_19,2026-04-19,operations-human-review-complete
SS-INV-5484,SS-CLIENT-0025,2026-04-09,150.0,10025,auto_quarantine,NO_NEARBY_COMPLETED_JOB_3D,0,,Residual orphan with no same-day completed job; nearby_completed_job_count_3d=0,track_b_residual_orphan_quarantine_2026_04_19,2026-04-19,operations-human-review-complete
SS-INV-5486,SS-CLIENT-0078,2026-04-09,150.0,10027,auto_quarantine,NO_NEARBY_COMPLETED_JOB_3D,0,,Residual orphan with no same-day completed job; nearby_completed_job_count_3d=0,track_b_residual_orphan_quarantine_2026_04_19,2026-04-19,operations-human-review-complete
SS-INV-5493,SS-CLIENT-0095,2026-04-09,150.0,10034,auto_quarantine,NO_NEARBY_COMPLETED_JOB_3D,0,,Residual orphan with no same-day completed job; nearby_completed_job_count_3d=0,track_b_residual_orphan_quarantine_2026_04_19,2026-04-19,operations-human-review-complete
SS-INV-5495,SS-CLIENT-0157,2026-04-09,150.0,10036,auto_quarantine,NO_NEARBY_COMPLETED_JOB_3D,0,,Residual orphan with no same-day completed job; nearby_completed_job_count_3d=0,track_b_residual_orphan_quarantine_2026_04_19,2026-04-19,operations-human-review-complete
SS-INV-5497,SS-CLIENT-0126,2026-04-09,150.0,10038,auto_quarantine,NO_NEARBY_COMPLETED_JOB_3D,0,,Residual orphan with no same-day completed job; nearby_completed_job_count_3d=0,track_b_residual_orphan_quarantine_2026_04_19,2026-04-19,operations-human-review-complete
SS-INV-5499,SS-CLIENT-0029,2026-04-09,150.0,10040,auto_quarantine,NO_NEARBY_COMPLETED_JOB_3D,0,,Residual orphan with no same-day completed job; nearby_completed_job_count_3d=0,track_b_residual_orphan_quarantine_2026_04_19,2026-04-19,operations-human-review-complete
SS-INV-5503,SS-CLIENT-0220,2026-04-09,150.0,10044,auto_quarantine,NO_NEARBY_COMPLETED_JOB_3D,0,,Residual orphan with no same-day completed job; nearby_completed_job_count_3d=0,track_b_residual_orphan_quarantine_2026_04_19,2026-04-19,operations-human-review-complete
SS-INV-5504,SS-CLIENT-0119,2026-04-09,150.0,10045,auto_quarantine,NO_NEARBY_COMPLETED_JOB_3D,0,,Residual orphan with no same-day completed job; nearby_completed_job_count_3d=0,track_b_residual_orphan_quarantine_2026_04_19,2026-04-19,operations-human-review-complete
SS-INV-5507,SS-CLIENT-0167,2026-04-09,150.0,10048,auto_quarantine,NO_NEARBY_COMPLETED_JOB_3D,0,,Residual orphan with no same-day completed job; nearby_completed_job_count_3d=0,track_b_residual_orphan_quarantine_2026_04_19,2026-04-19,operations-human-review-complete
SS-INV-5510,SS-CLIENT-0307,2026-04-09,150.0,10051,auto_quarantine,NO_NEARBY_COMPLETED_JOB_3D,0,,Residual orphan with no same-day completed job; nearby_completed_job_count_3d=0,track_b_residual_orphan_quarantine_2026_04_19,2026-04-19,operations-human-review-complete
SS-INV-5515,SS-CLIENT-0089,2026-04-09,150.0,10056,auto_quarantine,NO_NEARBY_COMPLETED_JOB_3D,0,,Residual orphan with no same-day completed job; nearby_completed_job_count_3d=0,track_b_residual_orphan_quarantine_2026_04_19,2026-04-19,operations-human-review-complete
SS-INV-5516,SS-CLIENT-0154,2026-04-09,150.0,10057,auto_quarantine,NO_NEARBY_COMPLETED_JOB_3D,0,,Residual orphan with no same-day completed job; nearby_completed_job_count_3d=0,track_b_residual_orphan_quarantine_2026_04_19,2026-04-19,operations-human-review-complete
SS-INV-5520,SS-CLIENT-0169,2026-04-09,150.0,10061,auto_quarantine,NO_NEARBY_COMPLETED_JOB_3D,0,,Residual orphan with no same-day completed job; nearby_completed_job_count_3d=0,track_b_residual_orphan_quarantine_2026_04_19,2026-04-19,operations-human-review-complete
SS-INV-5521,SS-CLIENT-0164,2026-04-09,150.0,10062,auto_quarantine,NO_NEARBY_COMPLETED_JOB_3D,0,,Residual orphan with no same-day completed job; nearby_completed_job_count_3d=0,track_b_residual_orphan_quarantine_2026_04_19,2026-04-19,operations-human-review-complete
SS-INV-5524,SS-CLIENT-0148,2026-04-09,150.0,10065,auto_quarantine,NO_NEARBY_COMPLETED_JOB_3D,0,,Residual orphan with no same-day completed job; nearby_completed_job_count_3d=0,track_b_residual_orphan_quarantine_2026_04_19,2026-04-19,operations-human-review-complete
SS-INV-5525,SS-CLIENT-0149,2026-04-09,150.0,10066,auto_quarantine,NO_NEARBY_COMPLETED_JOB_3D,0,,Residual orphan with no same-day completed job; nearby_completed_job_count_3d=0,track_b_residual_orphan_quarantine_2026_04_19,2026-04-19,operations-human-review-complete
SS-INV-5528,SS-CLIENT-0088,2026-04-09,150.0,10069,auto_quarantine,NO_NEARBY_COMPLETED_JOB_3D,0,,Residual orphan with no same-day completed job; nearby_completed_job_count_3d=0,track_b_residual_orphan_quarantine_2026_04_19,2026-04-19,operations-human-review-complete
SS-INV-5530,SS-CLIENT-0121,2026-04-09,150.0,10071,auto_quarantine,NO_NEARBY_COMPLETED_JOB_3D,0,,Residual orphan with no same-day completed job; nearby_completed_job_count_3d=0,track_b_residual_orphan_quarantine_2026_04_19,2026-04-19,operations-human-review-complete
SS-INV-5532,SS-CLIENT-0049,2026-04-09,150.0,10073,auto_quarantine,NO_NEARBY_COMPLETED_JOB_3D,0,,Residual orphan with no same-day completed job; nearby_completed_job_count_3d=0,track_b_residual_orphan_quarantine_2026_04_19,2026-04-19,operations-human-review-complete
SS-INV-5536,SS-CLIENT-0114,2026-04-09,150.0,10077,auto_quarantine,NO_NEARBY_COMPLETED_JOB_3D,0,,Residual orphan with no same-day completed job; nearby_completed_job_count_3d=0,track_b_residual_orphan_quarantine_2026_04_19,2026-04-19,operations-human-review-complete
SS-INV-5537,SS-CLIENT-0133,2026-04-09,150.0,10078,auto_quarantine,NO_NEARBY_COMPLETED_JOB_3D,0,,Residual orphan with no same-day completed job; nearby_completed_job_count_3d=0,track_b_residual_orphan_quarantine_2026_04_19,2026-04-19,operations-human-review-complete
SS-INV-5538,SS-CLIENT-0236,2026-04-09,150.0,10079,auto_quarantine,NO_NEARBY_COMPLETED_JOB_3D,0,,Residual orphan with no same-day completed job; nearby_completed_job_count_3d=0,track_b_residual_orphan_quarantine_2026_04_19,2026-04-19,operations-human-review-complete
SS-INV-5539,SS-CLIENT-0228,2026-04-09,150.0,10080,auto_quarantine,NO_NEARBY_COMPLETED_JOB_3D,0,,Residual orphan with no same-day completed job; nearby_completed_job_count_3d=0,track_b_residual_orphan_quarantine_2026_04_19,2026-04-19,operations-human-review-complete
SS-INV-5540,SS-CLIENT-0220,2026-04-09,150.0,10081,auto_quarantine,NO_NEARBY_COMPLETED_JOB_3D,0,,Residual orphan with no same-day completed job; nearby_completed_job_count_3d=0,track_b_residual_orphan_quarantine_2026_04_19,2026-04-19,operations-human-review-complete
SS-INV-5545,SS-CLIENT-0138,2026-04-09,150.0,10086,auto_quarantine,NO_NEARBY_COMPLETED_JOB_3D,0,,Residual orphan with no same-day completed job; nearby_completed_job_count_3d=0,track_b_residual_orphan_quarantine_2026_04_19,2026-04-19,operations-human-review-complete
SS-INV-5548,SS-CLIENT-0020,2026-04-09,150.0,10089,auto_quarantine,NO_NEARBY_COMPLETED_JOB_3D,0,,Residual orphan with no same-day completed job; nearby_completed_job_count_3d=0,track_b_residual_orphan_quarantine_2026_04_19,2026-04-19,operations-human-review-complete
SS-INV-5549,SS-CLIENT-0137,2026-04-09,150.0,10090,auto_quarantine,NO_NEARBY_COMPLETED_JOB_3D,0,,Residual orphan with no same-day completed job; nearby_completed_job_count_3d=0,track_b_residual_orphan_quarantine_2026_04_19,2026-04-19,operations-human-review-complete
SS-INV-5551,SS-CLIENT-0134,2026-04-09,150.0,10092,auto_quarantine,NO_NEARBY_COMPLETED_JOB_3D,0,,Residual orphan with no same-day completed job; nearby_completed_job_count_3d=0,track_b_residual_orphan_quarantine_2026_04_19,2026-04-19,operations-human-review-complete
SS-INV-5558,SS-CLIENT-0014,2026-04-09,150.0,10099,auto_quarantine,NO_NEARBY_COMPLETED_JOB_3D,0,,Residual orphan with no same-day completed job; nearby_completed_job_count_3d=0,track_b_residual_orphan_quarantine_2026_04_19,2026-04-19,operations-human-review-complete
SS-INV-5564,SS-CLIENT-0233,2026-04-09,150.0,10105,auto_quarantine,NO_NEARBY_COMPLETED_JOB_3D,0,,Residual orphan with no same-day completed job; nearby_completed_job_count_3d=0,track_b_residual_orphan_quarantine_2026_04_19,2026-04-19,operations-human-review-complete
SS-INV-5568,SS-CLIENT-0154,2026-04-09,150.0,10109,auto_quarantine,NO_NEARBY_COMPLETED_JOB_3D,0,,Residual orphan with no same-day completed job; nearby_completed_job_count_3d=0,track_b_residual_orphan_quarantine_2026_04_19,2026-04-19,operations-human-review-complete
SS-INV-5569,SS-CLIENT-0175,2026-04-09,150.0,10110,auto_quarantine,NO_NEARBY_COMPLETED_JOB_3D,0,,Residual orphan with no same-day completed job; nearby_completed_job_count_3d=0,track_b_residual_orphan_quarantine_2026_04_19,2026-04-19,operations-human-review-complete
SS-INV-5570,SS-CLIENT-0165,2026-04-09,150.0,10111,auto_quarantine,NO_NEARBY_COMPLETED_JOB_3D,0,,Residual orphan with no same-day completed job; nearby_completed_job_count_3d=0,track_b_residual_orphan_quarantine_2026_04_19,2026-04-19,operations-human-review-complete
SS-INV-5571,SS-CLIENT-0005,2026-04-09,150.0,10112,auto_quarantine,NO_NEARBY_COMPLETED_JOB_3D,0,,Residual orphan with no same-day completed job; nearby_completed_job_count_3d=0,track_b_residual_orphan_quarantine_2026_04_19,2026-04-19,operations-human-review-complete
SS-INV-5572,SS-CLIENT-0232,2026-04-09,150.0,10113,auto_quarantine,NO_NEARBY_COMPLETED_JOB_3D,0,,Residual orphan with no same-day completed job; nearby_completed_job_count_3d=0,track_b_residual_orphan_quarantine_2026_04_19,2026-04-19,operations-human-review-complete
SS-INV-5574,SS-CLIENT-0102,2026-04-09,150.0,10115,auto_quarantine,NO_NEARBY_COMPLETED_JOB_3D,0,,Residual orphan with no same-day completed job; nearby_completed_job_count_3d=0,track_b_residual_orphan_quarantine_2026_04_19,2026-04-19,operations-human-review-complete
SS-INV-5577,SS-CLIENT-0119,2026-04-09,150.0,10118,auto_quarantine,NO_NEARBY_COMPLETED_JOB_3D,0,,Residual orphan with no same-day completed job; nearby_completed_job_count_3d=0,track_b_residual_orphan_quarantine_2026_04_19,2026-04-19,operations-human-review-complete
SS-INV-5578,SS-CLIENT-0013,2026-04-09,150.0,10119,auto_quarantine,NO_NEARBY_COMPLETED_JOB_3D,0,,Residual orphan with no same-day completed job; nearby_completed_job_count_3d=0,track_b_residual_orphan_quarantine_2026_04_19,2026-04-19,operations-human-review-complete
